"City Name","State Name","avg_aqi","Month","Year","aqi_index"
"Gary","Indiana",23,7,2020,"Good"
"Gary","Indiana",19,7,2021,"Good"
"Gary","Indiana",21,8,2020,"Good"
"Gary","Indiana",21,8,2021,"Good"
"Gary","Indiana",18,9,2020,"Good"
"Gary","Indiana",20,9,2021,"Good"
"Gary","Indiana",17,10,2020,"Good"
"Gary","Indiana",17,10,2021,"Good"
"Gary","Indiana",16,11,2020,"Good"
"Gary","Indiana",18,11,2021,"Good"
"Gary","Indiana",15,12,2020,"Good"
"Gary","Indiana",16,12,2021,"Good"
"Garyville","Louisiana",28,1,2020,"Good"
"Garyville","Louisiana",30,1,2021,"Good"
"Garyville","Louisiana",30,1,2022,"Good"
"Garyville","Louisiana",32,2,2020,"Good"
"Garyville","Louisiana",28,2,2021,"Good"
"Garyville","Louisiana",36,2,2022,"Good"
"Garyville","Louisiana",34,3,2020,"Good"
"Garyville","Louisiana",35,3,2021,"Good"
"Garyville","Louisiana",41,3,2022,"Good"
"Garyville","Louisiana",40,4,2020,"Good"
"Garyville","Louisiana",39,4,2021,"Good"
"Garyville","Louisiana",38,4,2022,"Good"
"Garyville","Louisiana",40,5,2020,"Good"
"Garyville","Louisiana",38,5,2021,"Good"
"Garyville","Louisiana",32,6,2020,"Good"
"Garyville","Louisiana",27,6,2021,"Good"
"Garyville","Louisiana",22,7,2020,"Good"
"Garyville","Louisiana",28,7,2021,"Good"
"Garyville","Louisiana",28,8,2020,"Good"
"Garyville","Louisiana",31,8,2021,"Good"
"Garyville","Louisiana",25,9,2020,"Good"
"Garyville","Louisiana",31,9,2021,"Good"
"Garyville","Louisiana",30,10,2020,"Good"
"Garyville","Louisiana",34,10,2021,"Good"
"Garyville","Louisiana",29,11,2020,"Good"
"Garyville","Louisiana",33,11,2021,"Good"
"Garyville","Louisiana",30,12,2020,"Good"
"Garyville","Louisiana",27,12,2021,"Good"
"Gaston","North Carolina",5,1,2020,"Good"
"Gaston","North Carolina",4,1,2021,"Good"
"Gaston","North Carolina",5,1,2022,"Good"
"Gaston","North Carolina",4,2,2020,"Good"
"Gaston","North Carolina",4,2,2021,"Good"
"Gaston","North Carolina",4,2,2022,"Good"
"Gaston","North Carolina",2,3,2020,"Good"
"Gaston","North Carolina",4,3,2021,"Good"
"Gaston","North Carolina",4,3,2022,"Good"
"Gaston","North Carolina",2,4,2020,"Good"
"Gaston","North Carolina",2,4,2021,"Good"
"Gaston","North Carolina",2,5,2020,"Good"
"Gaston","North Carolina",2,5,2021,"Good"
"Gaston","North Carolina",3,6,2020,"Good"
"Gaston","North Carolina",4,6,2021,"Good"
"Gaston","North Carolina",4,7,2020,"Good"
"Gaston","North Carolina",3,7,2021,"Good"
"Gaston","North Carolina",3,8,2020,"Good"
"Gaston","North Carolina",2,8,2021,"Good"
"Gaston","North Carolina",2,9,2020,"Good"
"Gaston","North Carolina",3,9,2021,"Good"
"Gaston","North Carolina",3,10,2020,"Good"
"Gaston","North Carolina",2,10,2021,"Good"
"Gaston","North Carolina",4,11,2020,"Good"
"Gaston","North Carolina",4,11,2021,"Good"
"Gaston","North Carolina",4,12,2020,"Good"
"Gaston","North Carolina",5,12,2021,"Good"
"Gilroy","California",23,1,2020,"Good"
"Gilroy","California",25,1,2021,"Good"
"Gilroy","California",23,1,2022,"Good"
"Gilroy","California",32,2,2020,"Good"
"Gilroy","California",31,2,2021,"Good"
"Gilroy","California",36,2,2022,"Good"
"Gilroy","California",34,3,2020,"Good"
"Gilroy","California",38,3,2021,"Good"
"Gilroy","California",37,3,2022,"Good"
"Gilroy","California",35,4,2020,"Good"
"Gilroy","California",40,4,2021,"Good"
"Gilroy","California",38,5,2020,"Good"
"Gilroy","California",37,5,2021,"Good"
"Gilroy","California",32,6,2020,"Good"
"Gilroy","California",35,6,2021,"Good"
"Gilroy","California",32,7,2020,"Good"
"Gilroy","California",32,7,2021,"Good"
"Gilroy","California",37,8,2020,"Good"
"Gilroy","California",36,8,2021,"Good"
"Gilroy","California",46,9,2020,"Good"
"Gilroy","California",42,9,2021,"Good"
"Gilroy","California",44,10,2020,"Good"
"Gilroy","California",38,10,2021,"Good"
"Gilroy","California",29,11,2020,"Good"
"Gilroy","California",25,11,2021,"Good"
"Gilroy","California",24,12,2020,"Good"
"Gilroy","California",23,12,2021,"Good"
"Glen Burnie","Maryland",9,2,2020,"Good"
"Glen Burnie","Maryland",4,2,2021,"Good"
"Glen Burnie","Maryland",10,2,2022,"Good"
"Glen Burnie","Maryland",38,3,2020,"Good"
"Glen Burnie","Maryland",39,3,2021,"Good"
"Glen Burnie","Maryland",38,3,2022,"Good"
"Glen Burnie","Maryland",43,4,2020,"Good"
"Glen Burnie","Maryland",45,4,2021,"Good"
"Glen Burnie","Maryland",40,5,2020,"Good"
"Glen Burnie","Maryland",48,5,2021,"Good"
"Glen Burnie","Maryland",46,6,2020,"Good"
"Glen Burnie","Maryland",43,6,2021,"Good"
"Glen Burnie","Maryland",53,7,2020,"Moderate"
"Glen Burnie","Maryland",52,7,2021,"Moderate"
"Glen Burnie","Maryland",41,8,2020,"Good"
"Glen Burnie","Maryland",44,8,2021,"Good"
"Glen Burnie","Maryland",30,9,2020,"Good"
"Glen Burnie","Maryland",31,9,2021,"Good"
"Glen Burnie","Maryland",24,10,2020,"Good"
"Glen Burnie","Maryland",27,10,2021,"Good"
"Glendale","Arizona",28,1,2020,"Good"
"Glendale","Arizona",30,1,2021,"Good"
"Glendale","Arizona",36,2,2020,"Good"
"Glendale","Arizona",39,2,2021,"Good"
"Glendale","Arizona",39,3,2020,"Good"
"Glendale","Arizona",48,3,2021,"Good"
"Glendale","Arizona",47,4,2020,"Good"
"Glendale","Arizona",55,4,2021,"Moderate"
"Glendale","Arizona",63,5,2020,"Moderate"
"Glendale","Arizona",67,5,2021,"Moderate"
"Glendale","Arizona",53,6,2020,"Moderate"
"Glendale","Arizona",77,6,2021,"Moderate"
"Glendale","Arizona",43,7,2020,"Good"
"Glendale","Arizona",78,7,2021,"Moderate"
"Glendale","Arizona",63,8,2020,"Moderate"
"Glendale","Arizona",79,8,2021,"Moderate"
"Glendale","Arizona",58,9,2020,"Moderate"
"Glendale","Arizona",69,9,2021,"Moderate"
"Glendale","Arizona",45,10,2020,"Good"
"Glendale","Arizona",45,10,2021,"Good"
"Glendale","Arizona",33,11,2020,"Good"
"Glendale","Arizona",37,11,2021,"Good"
"Glendale","Arizona",26,12,2020,"Good"
"Glendale","Arizona",28,12,2021,"Good"
"Glendora","California",18,1,2020,"Good"
"Glendora","California",17,1,2021,"Good"
"Glendora","California",20,2,2020,"Good"
"Glendora","California",19,2,2021,"Good"
"Glendora","California",16,3,2020,"Good"
"Glendora","California",19,3,2021,"Good"
"Glendora","California",26,4,2020,"Good"
"Glendora","California",26,4,2021,"Good"
"Glendora","California",35,5,2020,"Good"
"Glendora","California",27,5,2021,"Good"
"Glendora","California",31,6,2020,"Good"
"Glendora","California",33,6,2021,"Good"
"Glendora","California",45,7,2020,"Good"
"Glendora","California",35,7,2021,"Good"
"Glendora","California",47,8,2020,"Good"
"Glendora","California",42,8,2021,"Good"
"Glendora","California",51,9,2020,"Moderate"
"Glendora","California",36,9,2021,"Good"
"Glendora","California",40,10,2020,"Good"
"Glendora","California",21,10,2021,"Good"
"Glendora","California",22,11,2020,"Good"
"Glendora","California",22,11,2021,"Good"
"Glendora","California",20,12,2020,"Good"
"Glendora","California",17,12,2021,"Good"
"Glenpool","Oklahoma",28,1,2020,"Good"
"Glenpool","Oklahoma",27,1,2021,"Good"
"Glenpool","Oklahoma",31,1,2022,"Good"
"Glenpool","Oklahoma",32,2,2020,"Good"
"Glenpool","Oklahoma",33,2,2021,"Good"
"Glenpool","Oklahoma",34,2,2022,"Good"
"Glenpool","Oklahoma",34,3,2020,"Good"
"Glenpool","Oklahoma",40,3,2021,"Good"
"Glenpool","Oklahoma",46,3,2022,"Good"
"Glenpool","Oklahoma",41,4,2020,"Good"
"Glenpool","Oklahoma",41,4,2021,"Good"
"Glenpool","Oklahoma",39,5,2020,"Good"
"Glenpool","Oklahoma",35,5,2021,"Good"
"Glenpool","Oklahoma",43,6,2020,"Good"
"Glenpool","Oklahoma",38,6,2021,"Good"
"Glenpool","Oklahoma",35,7,2020,"Good"
"Glenpool","Oklahoma",40,7,2021,"Good"
"Glenpool","Oklahoma",38,8,2020,"Good"
"Glenpool","Oklahoma",41,8,2021,"Good"
"Glenpool","Oklahoma",33,9,2020,"Good"
"Glenpool","Oklahoma",45,9,2021,"Good"
"Glenpool","Oklahoma",29,10,2020,"Good"
"Glenpool","Oklahoma",39,10,2021,"Good"
"Glenpool","Oklahoma",34,11,2020,"Good"
"Glenpool","Oklahoma",31,11,2021,"Good"
"Glenpool","Oklahoma",25,12,2020,"Good"
"Glenpool","Oklahoma",28,12,2021,"Good"
"Glenrock","Wyoming",1,1,2020,"Good"
"Glenrock","Wyoming",2,2,2020,"Good"
"Glenrock","Wyoming",1,3,2020,"Good"
"Glenrock","Wyoming",2,4,2020,"Good"
"Glenrock","Wyoming",3,5,2020,"Good"
"Glenrock","Wyoming",1,6,2020,"Good"
"Glenrock","Wyoming",5,7,2020,"Good"
"Glenrock","Wyoming",4,8,2020,"Good"
"Glenrock","Wyoming",2,9,2020,"Good"
"Glenrock","Wyoming",0,10,2020,"Good"
"Glenrock","Wyoming",0,11,2020,"Good"
"Goleta","California",30,1,2020,"Good"
"Goleta","California",29,1,2021,"Good"
"Goleta","California",29,1,2022,"Good"
"Goleta","California",36,2,2020,"Good"
"Goleta","California",35,2,2021,"Good"
"Goleta","California",33,3,2020,"Good"
"Goleta","California",36,3,2021,"Good"
"Goleta","California",33,4,2020,"Good"
"Goleta","California",34,4,2021,"Good"
"Goleta","California",32,5,2020,"Good"
"Goleta","California",29,5,2021,"Good"
"Goleta","California",29,6,2020,"Good"
"Goleta","California",25,6,2021,"Good"
"Goleta","California",27,7,2020,"Good"
"Goleta","California",27,7,2021,"Good"
"Goleta","California",30,8,2020,"Good"
"Goleta","California",32,8,2021,"Good"
"Goleta","California",35,9,2020,"Good"
"Goleta","California",35,9,2021,"Good"
"Goleta","California",43,10,2020,"Good"
"Goleta","California",37,10,2021,"Good"
"Goleta","California",34,11,2020,"Good"
"Goleta","California",30,11,2021,"Good"
"Goleta","California",31,12,2020,"Good"
"Goleta","California",31,12,2021,"Good"
"Gramercy","Louisiana",0,1,2020,"Good"
"Gramercy","Louisiana",0,1,2021,"Good"
"Gramercy","Louisiana",0,2,2020,"Good"
"Gramercy","Louisiana",0,3,2020,"Good"
"Gramercy","Louisiana",0,4,2020,"Good"
"Gramercy","Louisiana",0,5,2020,"Good"
"Gramercy","Louisiana",0,6,2020,"Good"
"Gramercy","Louisiana",1,7,2020,"Good"
"Gramercy","Louisiana",0,8,2020,"Good"
"Gramercy","Louisiana",0,9,2020,"Good"
"Gramercy","Louisiana",0,10,2020,"Good"
"Gramercy","Louisiana",0,11,2020,"Good"
"Gramercy","Louisiana",0,12,2020,"Good"
"Granbury","Texas",27,1,2020,"Good"
"Granbury","Texas",26,1,2021,"Good"
"Granbury","Texas",32,1,2022,"Good"
"Granbury","Texas",30,2,2020,"Good"
"Granbury","Texas",31,2,2021,"Good"
"Granbury","Texas",28,3,2020,"Good"
"Granbury","Texas",41,3,2021,"Good"
"Granbury","Texas",37,4,2020,"Good"
"Granbury","Texas",38,4,2021,"Good"
"Granbury","Texas",46,5,2020,"Good"
"Granbury","Texas",38,5,2021,"Good"
"Granbury","Texas",42,6,2020,"Good"
"Granbury","Texas",40,6,2021,"Good"
"Granbury","Texas",33,7,2020,"Good"
"Granbury","Texas",36,7,2021,"Good"
"Granbury","Texas",45,8,2020,"Good"
"Granbury","Texas",37,8,2021,"Good"
"Granbury","Texas",33,9,2020,"Good"
"Granbury","Texas",48,9,2021,"Good"
"Granbury","Texas",34,10,2020,"Good"
"Granbury","Texas",37,10,2021,"Good"
"Granbury","Texas",31,11,2020,"Good"
"Granbury","Texas",32,11,2021,"Good"
"Granbury","Texas",28,12,2020,"Good"
"Granbury","Texas",28,12,2021,"Good"
"Grand Canyon Village","Arizona",39,1,2020,"Good"
"Grand Canyon Village","Arizona",38,1,2021,"Good"
"Grand Canyon Village","Arizona",40,1,2022,"Good"
"Grand Canyon Village","Arizona",40,2,2020,"Good"
"Grand Canyon Village","Arizona",39,2,2021,"Good"
"Grand Canyon Village","Arizona",42,2,2022,"Good"
"Grand Canyon Village","Arizona",41,3,2020,"Good"
"Grand Canyon Village","Arizona",44,3,2021,"Good"
"Grand Canyon Village","Arizona",43,3,2022,"Good"
"Grand Canyon Village","Arizona",45,4,2020,"Good"
"Grand Canyon Village","Arizona",49,4,2021,"Good"
"Grand Canyon Village","Arizona",52,5,2020,"Moderate"
"Grand Canyon Village","Arizona",59,5,2021,"Moderate"
"Grand Canyon Village","Arizona",48,6,2020,"Good"
"Grand Canyon Village","Arizona",52,6,2021,"Moderate"
"Grand Canyon Village","Arizona",42,7,2020,"Good"
"Grand Canyon Village","Arizona",57,7,2021,"Moderate"
"Grand Canyon Village","Arizona",55,8,2020,"Moderate"
"Grand Canyon Village","Arizona",48,8,2021,"Good"
"Grand Canyon Village","Arizona",46,9,2020,"Good"
"Grand Canyon Village","Arizona",47,9,2021,"Good"
"Grand Canyon Village","Arizona",40,10,2020,"Good"
"Grand Canyon Village","Arizona",40,10,2021,"Good"
"Grand Canyon Village","Arizona",38,11,2020,"Good"
"Grand Canyon Village","Arizona",39,11,2021,"Good"
"Grand Canyon Village","Arizona",38,12,2020,"Good"
"Grand Canyon Village","Arizona",39,12,2021,"Good"
"Grand Rapids","Michigan",9,1,2020,"Good"
"Grand Rapids","Michigan",12,1,2021,"Good"
"Grand Rapids","Michigan",12,2,2020,"Good"
"Grand Rapids","Michigan",17,2,2021,"Good"
"Grand Rapids","Michigan",12,3,2020,"Good"
"Grand Rapids","Michigan",15,3,2021,"Good"
"Grand Rapids","Michigan",15,4,2020,"Good"
"Grand Rapids","Michigan",15,4,2021,"Good"
"Grand Rapids","Michigan",15,5,2020,"Good"
"Grand Rapids","Michigan",15,5,2021,"Good"
"Grand Rapids","Michigan",27,6,2020,"Good"
"Grand Rapids","Michigan",17,6,2021,"Good"
"Grand Rapids","Michigan",19,7,2020,"Good"
"Grand Rapids","Michigan",14,7,2021,"Good"
"Grand Rapids","Michigan",17,8,2020,"Good"
"Grand Rapids","Michigan",16,8,2021,"Good"
"Grand Rapids","Michigan",13,9,2020,"Good"
"Grand Rapids","Michigan",14,9,2021,"Good"
"Grand Rapids","Michigan",10,10,2020,"Good"
"Grand Rapids","Michigan",11,10,2021,"Good"
"Grand Rapids","Michigan",11,11,2020,"Good"
"Grand Rapids","Michigan",12,11,2021,"Good"
"Grand Rapids","Michigan",10,12,2020,"Good"
"Grand Rapids","Michigan",11,12,2021,"Good"
"Granger","Indiana",23,1,2020,"Good"
"Granger","Indiana",26,1,2021,"Good"
"Granger","Indiana",30,2,2020,"Good"
"Granger","Indiana",33,2,2021,"Good"
"Granger","Indiana",32,3,2020,"Good"
"Granger","Indiana",37,3,2021,"Good"
"Granger","Indiana",37,4,2020,"Good"
"Granger","Indiana",41,4,2021,"Good"
"Granger","Indiana",39,5,2020,"Good"
"Granger","Indiana",45,5,2021,"Good"
"Granger","Indiana",57,6,2020,"Moderate"
"Granger","Indiana",52,6,2021,"Moderate"
"Granger","Indiana",44,7,2020,"Good"
"Granger","Indiana",41,7,2021,"Good"
"Granger","Indiana",36,8,2020,"Good"
"Granger","Indiana",39,8,2021,"Good"
"Granger","Indiana",31,9,2020,"Good"
"Granger","Indiana",39,9,2021,"Good"
"Granger","Indiana",28,10,2020,"Good"
"Granger","Indiana",28,10,2021,"Good"
"Granger","Indiana",27,11,2020,"Good"
"Granger","Indiana",25,11,2021,"Good"
"Granger","Indiana",23,12,2020,"Good"
"Granger","Indiana",23,12,2021,"Good"
"Grantsville","Maryland",9,1,2020,"Good"
"Grantsville","Maryland",8,1,2021,"Good"
"Grantsville","Maryland",9,1,2022,"Good"
"Grantsville","Maryland",10,2,2020,"Good"
"Grantsville","Maryland",10,2,2021,"Good"
"Grantsville","Maryland",10,2,2022,"Good"
"Grantsville","Maryland",9,3,2020,"Good"
"Grantsville","Maryland",11,3,2021,"Good"
"Grantsville","Maryland",11,3,2022,"Good"
"Grantsville","Maryland",11,4,2020,"Good"
"Grantsville","Maryland",12,4,2021,"Good"
"Grantsville","Maryland",1,4,2022,"Good"
"Grantsville","Maryland",10,5,2020,"Good"
"Grantsville","Maryland",12,5,2021,"Good"
"Grantsville","Maryland",10,6,2020,"Good"
"Grantsville","Maryland",10,6,2021,"Good"
"Grantsville","Maryland",11,7,2020,"Good"
"Grantsville","Maryland",11,7,2021,"Good"
"Grantsville","Maryland",10,8,2020,"Good"
"Grantsville","Maryland",11,8,2021,"Good"
"Grantsville","Maryland",8,9,2020,"Good"
"Grantsville","Maryland",10,9,2021,"Good"
"Grantsville","Maryland",8,10,2020,"Good"
"Grantsville","Maryland",8,10,2021,"Good"
"Grantsville","Maryland",9,11,2020,"Good"
"Grantsville","Maryland",9,11,2021,"Good"
"Grantsville","Maryland",8,12,2020,"Good"
"Grantsville","Maryland",9,12,2021,"Good"
"Grapevine","Texas",22,1,2020,"Good"
"Grapevine","Texas",19,1,2021,"Good"
"Grapevine","Texas",25,1,2022,"Good"
"Grapevine","Texas",23,2,2020,"Good"
"Grapevine","Texas",20,2,2021,"Good"
"Grapevine","Texas",19,3,2020,"Good"
"Grapevine","Texas",26,3,2021,"Good"
"Grapevine","Texas",26,4,2020,"Good"
"Grapevine","Texas",23,4,2021,"Good"
"Grapevine","Texas",33,5,2020,"Good"
"Grapevine","Texas",21,5,2021,"Good"
"Grapevine","Texas",30,6,2020,"Good"
"Grapevine","Texas",29,6,2021,"Good"
"Grapevine","Texas",25,7,2020,"Good"
"Grapevine","Texas",30,7,2021,"Good"
"Grapevine","Texas",41,8,2020,"Good"
"Grapevine","Texas",25,8,2021,"Good"
"Grapevine","Texas",21,9,2020,"Good"
"Grapevine","Texas",35,9,2021,"Good"
"Grapevine","Texas",24,10,2020,"Good"
"Grapevine","Texas",28,10,2021,"Good"
"Grapevine","Texas",26,11,2020,"Good"
"Grapevine","Texas",24,11,2021,"Good"
"Grapevine","Texas",22,12,2020,"Good"
"Grapevine","Texas",23,12,2021,"Good"
"Grass Valley","California",32,1,2020,"Good"
"Grass Valley","California",32,1,2021,"Good"
"Grass Valley","California",39,1,2022,"Good"
"Grass Valley","California",42,2,2020,"Good"
"Grass Valley","California",36,2,2021,"Good"
"Grass Valley","California",43,2,2022,"Good"
"Grass Valley","California",39,3,2020,"Good"
"Grass Valley","California",41,3,2021,"Good"
"Grass Valley","California",39,4,2020,"Good"
"Grass Valley","California",54,4,2021,"Moderate"
"Grass Valley","California",42,5,2020,"Good"
"Grass Valley","California",55,5,2021,"Moderate"
"Grass Valley","California",38,6,2020,"Good"
"Grass Valley","California",62,6,2021,"Moderate"
"Grass Valley","California",64,7,2020,"Moderate"
"Grass Valley","California",85,7,2021,"Moderate"
"Grass Valley","California",82,8,2020,"Moderate"
"Grass Valley","California",93,8,2021,"Moderate"
"Grass Valley","California",85,9,2020,"Moderate"
"Grass Valley","California",93,9,2021,"Moderate"
"Grass Valley","California",47,10,2020,"Good"
"Grass Valley","California",47,10,2021,"Good"
"Grass Valley","California",33,11,2020,"Good"
"Grass Valley","California",32,11,2021,"Good"
"Grass Valley","California",32,12,2020,"Good"
"Grass Valley","California",34,12,2021,"Good"
"Greater Upper Marlboro","Maryland",24,2,2020,"Good"
"Greater Upper Marlboro","Maryland",15,2,2021,"Good"
"Greater Upper Marlboro","Maryland",19,2,2022,"Good"
"Greater Upper Marlboro","Maryland",36,3,2020,"Good"
"Greater Upper Marlboro","Maryland",42,3,2021,"Good"
"Greater Upper Marlboro","Maryland",39,3,2022,"Good"
"Greater Upper Marlboro","Maryland",40,4,2020,"Good"
"Greater Upper Marlboro","Maryland",45,4,2021,"Good"
"Greater Upper Marlboro","Maryland",37,5,2020,"Good"
"Greater Upper Marlboro","Maryland",49,5,2021,"Good"
"Greater Upper Marlboro","Maryland",42,6,2020,"Good"
"Greater Upper Marlboro","Maryland",42,6,2021,"Good"
"Greater Upper Marlboro","Maryland",45,7,2020,"Good"
"Greater Upper Marlboro","Maryland",50,7,2021,"Good"
"Greater Upper Marlboro","Maryland",37,8,2020,"Good"
"Greater Upper Marlboro","Maryland",44,8,2021,"Good"
"Greater Upper Marlboro","Maryland",29,9,2020,"Good"
"Greater Upper Marlboro","Maryland",36,9,2021,"Good"
"Greater Upper Marlboro","Maryland",27,10,2020,"Good"
"Greater Upper Marlboro","Maryland",31,10,2021,"Good"
"Greeley","Colorado",17,1,2020,"Good"
"Greeley","Colorado",14,1,2021,"Good"
"Greeley","Colorado",16,1,2022,"Good"
"Greeley","Colorado",19,2,2020,"Good"
"Greeley","Colorado",16,2,2021,"Good"
"Greeley","Colorado",20,2,2022,"Good"
"Greeley","Colorado",20,3,2020,"Good"
"Greeley","Colorado",20,3,2021,"Good"
"Greeley","Colorado",22,3,2022,"Good"
"Greeley","Colorado",25,4,2020,"Good"
"Greeley","Colorado",19,4,2021,"Good"
"Greeley","Colorado",25,4,2022,"Good"
"Greeley","Colorado",25,5,2020,"Good"
"Greeley","Colorado",19,5,2021,"Good"
"Greeley","Colorado",2,5,2022,"Good"
"Greeley","Colorado",28,6,2020,"Good"
"Greeley","Colorado",33,6,2021,"Good"
"Greeley","Colorado",26,7,2020,"Good"
"Greeley","Colorado",45,7,2021,"Good"
"Greeley","Colorado",35,8,2020,"Good"
"Greeley","Colorado",37,8,2021,"Good"
"Greeley","Colorado",22,9,2020,"Good"
"Greeley","Colorado",32,9,2021,"Good"
"Greeley","Colorado",18,10,2020,"Good"
"Greeley","Colorado",21,10,2021,"Good"
"Greeley","Colorado",15,11,2020,"Good"
"Greeley","Colorado",16,11,2021,"Good"
"Greeley","Colorado",14,12,2020,"Good"
"Greeley","Colorado",18,12,2021,"Good"
"Green Bay","Wisconsin",0,1,2020,"Good"
"Green Bay","Wisconsin",0,1,2021,"Good"
"Green Bay","Wisconsin",0,1,2022,"Good"
"Green Bay","Wisconsin",1,2,2020,"Good"
"Green Bay","Wisconsin",0,2,2021,"Good"
"Green Bay","Wisconsin",8,3,2020,"Good"
"Green Bay","Wisconsin",12,3,2021,"Good"
"Green Bay","Wisconsin",19,4,2020,"Good"
"Green Bay","Wisconsin",19,4,2021,"Good"
"Green Bay","Wisconsin",19,5,2020,"Good"
"Green Bay","Wisconsin",20,5,2021,"Good"
"Green Bay","Wisconsin",23,6,2020,"Good"
"Green Bay","Wisconsin",24,6,2021,"Good"
"Green Bay","Wisconsin",17,7,2020,"Good"
"Green Bay","Wisconsin",18,7,2021,"Good"
"Green Bay","Wisconsin",17,8,2020,"Good"
"Green Bay","Wisconsin",21,8,2021,"Good"
"Green Bay","Wisconsin",14,9,2020,"Good"
"Green Bay","Wisconsin",17,9,2021,"Good"
"Green Bay","Wisconsin",10,10,2020,"Good"
"Green Bay","Wisconsin",12,10,2021,"Good"
"Green Bay","Wisconsin",0,11,2020,"Good"
"Green Bay","Wisconsin",1,11,2021,"Good"
"Green Bay","Wisconsin",0,12,2020,"Good"
"Green Bay","Wisconsin",1,12,2021,"Good"
"Green River","Wyoming",2,1,2021,"Good"
"Green River","Wyoming",1,2,2021,"Good"
"Green River","Wyoming",0,3,2020,"Good"
"Green River","Wyoming",1,3,2021,"Good"
"Green River","Wyoming",0,4,2020,"Good"
